index,security_1,security_2,security_3,security_4,security_5,security_6,security_7,security_8,security_9,security_10,security_11,security_12,security_13,security_14,security_15,security_16,security_17,security_18,security_19,security_20,security_21,security_22,security_23,security_24,security_25,security_26,security_27,security_28,security_29,security_30,security_31,security_32,security_33,security_34,security_35,security_36,security_37,security_38,security_39,security_40,security_41,security_42,security_43,security_44,security_45,security_46,security_47,security_48,security_49,security_50,security_51,security_52,security_53,security_54,security_55,security_56,security_57,security_58,security_59,security_60,security_61,security_62,security_63,security_64,security_65,security_66,security_67,security_68,security_69,security_70,security_71,security_72,security_73,security_74,security_75,security_76,security_77,security_78,security_79,security_80,security_81,security_82,security_83,security_84,security_85,security_86,security_87,security_88,security_89
6236.55524132,580.47103095,691.30272505,569.30812651,1017.64226289,876.28799865,1117.88514477,771.83510709,1766.13095269,2190.32132146,944.86012593,512.69625399,318.54145174,710.43913266,1530.9126091,1618.621144,515.88565525,1832.31102902,1524.53380656,871.50389674,672.16631743,725.58878869,390.70165545,668.97691616,871.50389674,410.63541338,397.08045799,1010.24285194,775.02450836,1068.4494251,1641.7443032,1028.58190924,882.66680118,2013.30955103,319.73747721,790.9715147,772.63245741,212.22276044,869.90919611,819.67612612,301.39841992,663.39546394,889.44427888,417.81156623,272.6938085,1064.46267352,954.42832974,1013.43225321,760.67220265,784.59271216,753.49604979,514.29095462,414.62216496,1359.48229089,1215.16188347,919.34491578,1156.95531031,1467.12458372,1207.98573062,716.02058488,1873.77324551,967.18593481,1511.77620149,1135.42685175,1395.36305517,393.0937064,1794.03821379,576.48427936,1034.96071178,389.10695481,929.7104699,895.42440626,187.37732455,800.53971851,694.49212632,953.82234349,1070.84147605,670.5716168,603.59419015,1124.26394731,1241.47444394,561.33462334,980.7408902,740.73844472,441.73207575,609.57431753,1149.77915746,1187.25462237,2147.26440433,512.69625399
6312.1440514,582.06573159,709.64178234,575.68692905,1054.47984754,886.65355277,1133.83215111,768.64570582,1726.26343682,2248.52789462,957.617731,513.4936043,330.5017065,726.38613901,1550.04901671,1610.64764082,524.65650874,1823.54017553,1521.34440529,901.00585848,660.20606267,747.91459757,380.33610132,676.95041934,865.12509421,421.79831782,381.93080196,1022.2031067,798.14766756,1050.1103678,1670.44891462,1068.4494251,894.62705594,1986.99699056,332.49508229,808.51322168,724.79143837,231.61432015,908.18201134,818.87877581,316.54807594,676.15306902,886.65355277,406.64866179,272.29513334,1080.40967986,945.65747625,1026.18985829,769.44305614,777.41655931,771.83510709,524.13025753,401.86455989,1334.76443106,1248.6505968,954.42832974,1175.29436761,1471.11133531,1223.93273696,735.95434281,1897.69375503,984.72764179,1534.10201037,1141.80565429,1418.48621437,392.29635608,1844.27128378,591.63393539,1029.37925956,381.13345164,1069.24677542,906.5873107,190.56672582,773.42980772,709.64178234,1008.50462825,1100.34343779,680.93717092,600.40478888,1157.75266063,1260.61085156,576.48427936,985.52499211,735.95434281,442.52942607,609.17564237,1154.56325936,1166.52351412,2191.91602209,540.60351509
6408.62343978,576.48427936,751.10399884,601.2021392,1076.88539146,898.61380753,1119.4798454,782.20066121,1766.13095269,2252.5146462,968.78063545,536.6167635,333.69110776,735.95434281,1526.92585751,1610.64764082,537.41411382,1839.48718187,1557.22516957,956.02303037,662.59811363,742.33314535,381.13345164,703.26297981,923.33166736,409.04071274,382.72815228,1019.81105575,825.25757834,1051.70506844,1686.39592096,1110.70899191,909.77671197,1934.37186962,351.6314899,817.28407517,705.65503076,256.55543808,947.25217688,829.24432993,330.10303134,704.06033012,891.83632983,413.82481465,263.92295501,1088.38318303,947.25217688,1027.78455892,767.8483555,810.90527263,779.01125994,530.50906007,403.1403204,1419.28356469,1286.92341202,964.79388386,1192.03872427,1564.40132242,1232.70359045,747.11724725,1905.6672582,990.30909401,1585.92978099,1154.56325936,1406.52595961,393.89105672,1849.852736,587.64718381,1058.08387098,405.85131148,1058.88122129,924.12901768,189.7693755,777.41655931,712.0338333,1060.02940575,1102.73548874,720.00733647,603.59419015,1185.65992174,1278.15255854,591.63393539,1000.67464814,744.7251963,461.66583368,605.58756594,1196.82282618,1137.02155238,2202.28157622,551.76641953
6471.29517472,594.02598634,736.75169313,620.33854681,1047.27180068,912.96611324,1117.88514477,809.310572,1784.47000998,2439.89197075,940.87337434,539.00881445,346.05003768,727.98083964,1514.16825244,1576.36157718,542.99556604,1845.06863409,1560.41457084,925.72371832,693.694776,740.73844472,378.74140069,704.06033012,948.84687752,427.37977004,404.25661084,1019.01370543,835.62313247,1077.22027859,1674.4356662,1094.76198557,884.26150182,1994.17314342,350.83413959,815.68937454,713.62853393,242.15529135,939.27867371,850.77278849,326.91363007,715.22323456,918.94624062,396.28310767,264.72030532,1078.81497923,943.26542529,1052.50241876,759.07750201,800.53971851,771.03775677,525.72495817,408.24336243,1414.49946278,1249.44794711,937.68397307,1222.33803633,1596.29533511,1230.3115395,777.41655931,2017.29630262,1012.63490289,1632.17609939,1168.11821476,1378.61869851,409.04071274,1943.94007343,603.59419015,1110.70899191,410.63541338,1093.96463525,920.93961641,188.97202519,783.79536185,709.64178234,1087.76124978,1097.95138684,756.68545106,593.22863603,1175.29436761,1262.20555219,598.81008825,1034.96071178,767.05100518,467.2472859,653.02990982,1172.10496634,1152.17120841,2235.77028954,557.34787175
6319.79861444,579.67368063,723.19673774,593.22863603,1088.09613692,889.04560372,1092.36993462,761.46955296,1655.29925859,2400.02445489,962.40183291,539.80616477,348.04341348,699.27622822,1548.45431608,1556.42781925,540.60351509,1758.15744951,1495.03184482,926.52106863,671.36896712,692.89742568,378.74140069,689.70802441,911.37141261,419.40626687,363.59174466,1042.13686463,823.66287771,1058.08387098,1626.59464717,1076.42292827,861.93569294,1981.41553834,336.48183388,775.82185867,670.5716168,238.2642218,897.01910689,854.75954008,334.08978292,701.66827917,858.34761651,395.48575735,254.75342636,1055.69182003,925.72371832,1053.29976907,697.68152758,754.29340011,771.83510709,517.48035589,400.58879938,1430.44646913,1258.2188006,924.12901768,1206.39102998,1524.53380656,1247.05589616,767.05100518,1985.40228993,973.56473735,1597.89003575,1126.65599826,1391.37630358,379.53875101,1912.04606074,633.09615189,1085.99113208,384.32285291,997.48524687,910.57406229,186.57997423,755.88810074,700.07357854,1054.8785227,1082.00438049,720.00733647,578.87633032,1157.75266063,1196.02547586,574.09222841,1008.64815131,741.53579503,457.6790821,633.89350221,1116.29044414,1101.93813843,2188.72662082,567.71342587
6334.78880041,591.63393539,717.61528552,609.17564237,1044.86380272,872.30124706,1070.84147605,770.24040645,1660.88071081,2400.02445489,917.75021514,535.81941319,349.63811411,679.34247029,1574.76687655,1533.30466005,550.1717189,1794.83556411,1503.005348,895.42440626,681.73452124,690.50537473,399.47250894,738.34639376,911.37141261,416.2168656,359.60499308,1044.52891558,857.15159103,1100.34343779,1665.66481271,1054.09711939,856.35424072,1920.81691423,344.45533705,776.61920899,668.97691616,255.99729285,897.01910689,857.15159103,346.05003768,678.54511997,824.85890318,390.70165545,267.11235628,1030.97396019,922.53431705,1060.47592193,720.80468678,788.57946375,772.63245741,523.85915843,421.0009675,1415.2968131,1295.69426551,919.34491578,1235.89299172,1488.65304229,1239.08239299,751.90134916,2037.23006055,942.46807498,1598.68738607,1097.15403652,1365.06374311,384.32285291,1949.52152565,622.73059776,1126.65599826,393.89105672,1002.26934877,908.97936165,194.15480225,767.8483555,692.89742568,1021.58117345,1057.28652066,782.20066121,574.88957873,1136.22420207,1189.64667332,564.52402461,974.36208767,715.22323456,465.65258527,643.86038117,1106.72224033,1107.51959065,2140.88560179,554.9558208
6502.55130715,605.9862411,762.26690328,645.85375696,1108.9229272,841.20458469,1142.6030046,753.49604979,1582.74037972,2423.94496441,968.78063545,551.76641953,349.23943895,731.17024091,1646.5284051,1542.87286386,566.11872524,1927.99306709,1505.39739895,926.52106863,660.20606267,726.38613901,432.96122226,766.25365487,1015.02695385,438.54267448,370.76789752,1086.7884824,861.93569294,1134.62950143,1734.23694,1106.72224033,900.20850816,1991.78109246,373.15994847,776.61920899,677.74776965,245.47226867,868.31449547,887.45090309,367.57849625,714.42588425,862.33436809,409.04071274,259.1388531,1099.54608747,949.64422783,1095.55933589,759.87485233,802.13441914,810.10792232,528.37216122,413.34640446,1394.56570485,1299.6810171,967.18593481,1231.90624014,1506.99209958,1231.10888982,781.40331089,2128.92534703,951.23892847,1585.13243067,1211.9724822,1381.80809978,405.05396116,1994.97049373,635.48820284,1194.43077523,395.48575735,993.49849528,968.78063545,199.73625447,773.42980772,722.39938742,1064.78161364,1078.81497923,765.45630455,576.48427936,1192.03872427,1225.5274376,613.95974427,976.75413862,763.0642536,494.35719669,643.46170601,1144.19770524,1178.48376888,2224.6073851,582.06573159
6523.92029566,605.18889078,774.22715804,642.6643557,1098.50953206,844.39398596,1146.58975619,767.8483555,1566.79337338,2419.95821282,966.38858449,547.77966794,348.44208863,730.37289059,1681.61181906,1571.57747528,560.53727302,1954.30562755,1495.82919514,920.14226609,679.34247029,720.80468678,436.15062353,763.0642536,1011.83755258,445.71882734,358.80764276,1090.77523398,881.86945087,1141.00830397,1736.62899095,1108.31694096,910.57406229,2017.29630262,381.13345164,776.61920899,721.6020371,250.46368165,883.4641515,881.07210055,366.78114593,704.06033012,871.9025719,424.19036877,258.34150279,1109.11429128,936.88662276,1093.16728494,770.24040645,807.71587136,830.83903056,529.96686186,412.07064395,1392.97100422,1291.70751393,956.82038069,1245.46119553,1505.39739895,1239.08239299,786.98476312,2132.91209862,956.02303037,1589.11918226,1234.29829109,1373.03724629,407.44601211,1959.08972946,645.85375696,1211.9724822,391.49900576,967.18593481,966.38858449,194.55347741,777.41655931,720.00733647,1076.27940522,1087.58583272,755.88810074,565.32137492,1193.63342491,1254.23204902,601.99948952,989.51174369,752.69869947,489.57309479,647.4484576,1149.77915746,1192.83607459,2273.24575445,585.25513285
6521.5282447,612.36504364,759.87485233,634.69085252,1078.4960391,865.92244452,1137.02155238,773.42980772,1622.60789558,2411.98470965,984.72764179,552.56376985,344.05666189,731.17024091,1721.47933492,1590.71388289,561.33462334,2040.41946182,1488.65304229,906.5873107,681.73452124,732.76494154,442.52942607,773.42980772,1010.24285194,442.52942607,357.21294212,1082.80173081,878.6800496,1128.25069889,1754.96804824,1085.99113208,936.88662276,2014.10690135,365.1864453,791.76886502,708.84443203,244.91412344,903.39790943,875.49064833,365.98379561,706.45238107,876.68667381,426.58241972,251.96270025,1096.3566862,937.68397307,1093.96463525,744.7251963,814.0946739,822.06817707,528.37216122,437.5858541,1387.389552,1305.26246932,953.63097942,1243.06914458,1487.05834165,1226.32478791,785.39006248,2132.91209862,987.91704306,1585.92978099,1166.52351412,1368.25314438,413.02746433,1971.04998422,630.70410094,1189.64667332,389.10695481,980.7408902,960.80713227,197.74287868,767.05100518,725.58878869,1111.53823624,1110.70899191,771.03775677,587.64718381,1180.87581983,1291.70751393,621.13589713,1008.64815131,763.0642536,478.41019034,629.90675062,1181.67317015,1192.03872427,2236.56763986,592.43128571
6469.06259383,633.89350221,763.0642536,644.25905633,1094.50683347,787.78211343,1125.06129763,742.33314535,1589.91653258,2495.70649296,1020.60840607,554.15847048,341.66461094,730.37289059,1638.55490193,1440.81202325,553.36112016,2000.55194595,1425.66236722,950.44157815,670.5716168,689.70802441,405.85131148,741.53579503,1000.67464814,422.59566814,354.82089117,1033.36601114,889.04560372,1087.58583272,1738.22369158,1119.4798454,872.30124706,2037.23006055,388.3096045,771.83510709,676.95041934,241.59714612,843.59663564,872.30124706,372.36259815,703.26297981,820.8721516,442.52942607,243.59052192,1085.99113208,988.71439338,1082.80173081,748.71194789,798.94501787,837.2178331,536.88786261,435.03433309,1368.25314438,1310.04657122,953.63097942,1214.36453316,1440.81202325,1172.10496634,801.33706883,2248.52789462,975.15943798,1701.54557699,1225.5274376,1342.73793423,385.12020323,1939.15597153,632.29880157,1218.35128474,397.08045799,924.926368,949.64422783,194.55347741,762.26690328,696.08682695,1026.34932835,1193.63342491,739.9410944,585.25513285,1216.75658411,1273.36845663,617.94649586,1019.81105575,747.11724725,473.62608844,623.12927292,1193.63342491,1108.31694096,2156.83260813,604.39154047
6710.0218597,641.06965506,814.89202422,664.19281426,1100.91753002,838.81253374,1117.08779445,794.16091597,1565.99602306,2635.24279848,1068.4494251,576.48427936,345.25268736,752.69869947,1570.78012496,1518.95235434,585.25513285,2065.93467197,1501.41064736,1002.26934877,664.99016458,688.9106741,400.26985925,774.22715804,995.09319592,449.70557892,344.45533705,1094.76198557,933.69722149,1199.21487713,1700.74822667,1137.8189027,873.89594769,2286.00335953,391.49900576,765.45630455,657.81401172,254.33880419,910.57406229,884.26150182,385.12020323,751.90134916,811.30394779,443.32677639,240.00244549,1093.16728494,995.09319592,1148.98180714,777.41655931,834.02843183,852.36748913,547.25341673,469.47986679,1434.43322071,1355.49553931,943.26542529,1225.5274376,1457.55637991,1176.09171793,873.89594769,2388.06420013,1031.77131051,1770.91505459,1311.64127186,1369.84784502,371.56524783,2014.90425166,666.58486521,1242.27179426,406.64866179,1000.67464814,984.72764179,201.72963026,834.02843183,688.9106741,985.52499211,1251.04264775,790.9715147,626.71734935,1258.2188006,1215.16188347,632.29880157,1059.67857161,751.90134916,532.63001192,648.24580792,1242.27179426,1082.00438049,2228.59413669,633.89350221
6727.72303674,640.27230474,822.06817707,621.13589713,1116.92832439,794.16091597,1117.08779445,763.86160392,1592.30858353,2627.26929531,1048.51566717,598.01273793,352.82751538,758.2801517,1614.63439241,1487.05834165,574.09222841,2056.36646816,1513.37090212,1042.93421495,657.81401172,734.35964218,419.40626687,768.64570582,994.2958456,441.73207575,339.67123514,1094.76198557,939.27867371,1162.53676254,1636.96020129,1148.18445683,858.74629167,2244.54114303,377.14670005,771.03775677,667.38221553,247.68890255,883.4641515,889.04560372,362.79439434,770.24040645,820.07480128,450.50292924,240.79979581,1141.80565429,994.2958456,1119.4798454,761.46955296,785.39006248,834.82578215,558.41632118,473.30714831,1491.04509324,1379.41604882,949.64422783,1235.0956414,1480.67953911,1184.86257142,856.35424072,2372.11719379,1031.77131051,1823.54017553,1286.12606171,1383.40280041,389.10695481,2087.46313053,674.55836838,1215.16188347,447.31352797,985.52499211,1034.96071178,193.75612709,820.47347644,704.85768044,994.64667974,1239.87974331,790.17416438,645.85375696,1252.63734838,1224.73008728,543.79291636,1064.46267352,697.68152758,518.27770621,688.51199894,1200.01222745,1088.38318303,2178.3610667,602.79683983
6818.62097291,621.93324745,795.75561661,610.77034301,1128.13906985,824.46022803,1131.44010016,790.17416438,1600.2820867,2733.3168875,1074.03087732,597.21538761,365.98379561,744.7251963,1670.44891462,1497.42389578,570.10547683,2022.87775484,1593.90328416,1028.58190924,701.66827917,740.73844472,412.23011401,763.0642536,1094.76198557,441.73207575,330.10303134,1082.00438049,915.35816419,1229.51418918,1640.94695288,1172.90231666,889.84295404,2319.49207285,401.86455989,749.50929821,684.92392251,248.80519299,912.16876292,898.61380753,365.1864453,761.46955296,866.32111968,447.31352797,238.40774485,1120.27719572,1039.74481368,1112.30369255,743.13049567,890.64030436,801.33706883,571.42907835,470.7556273,1513.37090212,1349.91408709,946.45482656,1218.35128474,1451.17757738,1203.20162871,860.3409923,2451.85222551,1056.48917034,1857.02888885,1285.32871139,1430.44646913,382.72815228,2086.66578022,681.73452124,1251.04264775,430.56917131,1034.16336146,1080.40967986,193.75612709,848.38073754,694.49212632,959.77057686,1230.3115395,773.42980772,621.13589713,1216.75658411,1244.66384521,514.29095462,1078.81497923,700.87092885,515.88565525,711.63515814,1211.17513189,1046.12361622,2226.20208573,617.14914554
6869.65139321,614.75709459,824.46022803,577.28162968,1154.54731236,810.10792232,1128.25069889,786.1874128,1586.72713131,2794.71286193,1105.12753969,592.43128571,376.7480249,759.07750201,1601.87678733,1500.61329705,549.37436858,1997.36254469,1596.29533511,1040.542164,653.82726014,716.02058488,401.06720957,760.67220265,1075.62557796,467.2472859,323.7242288,1072.43617669,956.02303037,1299.6810171,1632.17609939,1174.49701729,859.54364198,2423.94496441,405.05396116,763.86160392,665.7875149,269.85524137,917.75021514,885.85620245,370.76789752,784.59271216,856.75291587,460.86848336,224.4541143,1072.43617669,1046.92096654,1174.49701729,758.2801517,872.30124706,842.79928532,567.98452498,451.61921968,1502.20799768,1340.34588328,935.29192212,1253.4346987,1467.92193404,1175.29436761,912.16876292,2483.7462382,1090.77523398,1864.20504171,1349.11673677,1455.16432896,386.71490386,2162.41406035,698.4788779,1245.46119553,464.85523495,1020.60840607,1088.38318303,182.99189781,849.17808786,692.89742568,892.41042206,1301.27571774,821.27082676,641.06965506,1255.82674965,1228.71683887,511.89890367,1067.65207478,695.28947663,575.68692905,681.33584608,1189.64667332,1024.59515765,2180.75311765,635.48820284
6922.59545428,609.97299269,802.93176946,578.07898,1128.93642017,826.85227898,1224.73008728,777.41655931,1499.01859641,2790.72611034,1073.233527,568.51077619,385.91755354,774.22715804,1559.61722052,1499.01859641,546.98231763,1989.38904151,1674.4356662,1030.17660987,656.21931109,725.58878869,384.32285291,805.32382041,1016.62165448,472.03138781,323.7242288,1089.97788367,994.2958456,1282.13931012,1634.56815034,1096.3566862,834.82578215,2368.92779252,375.55199942,777.41655931,685.72127283,274.28850913,955.22568005,914.56081387,374.7546491,802.13441914,870.30787127,468.84198654,223.65676399,1071.63882637,1057.28652066,1161.73941222,830.04168025,889.84295404,825.25757834,574.61847962,470.7556273,1512.5735518,1357.88759026,972.76738703,1288.51811266,1438.4199723,1208.78308094,917.75021514,2451.85222551,1114.6957435,1939.15597153,1365.86109343,1459.94843087,356.41559181,2112.18099037,694.49212632,1246.25854585,457.6790821,1013.43225321,1061.27327225,181.79587233,853.96218976,700.07357854,950.26616108,1322.00682598,829.24432993,642.6643557,1253.4346987,1235.0956414,503.9254005,1068.4494251,722.39938742,556.55052143,712.83118361,1207.98573062,1019.81105575,2451.85222551,661.00341299
